,0,1
11118,21,41
11119,16,34
11120,55,39
11121,73,49
11122,78,29
11123,3,38
11124,56,42
11125,20,33
11126,35,35
11127,49,35
11128,48,30
11129,18,41
11130,45,37
11131,38,38
11132,24,34
11133,23,41
11134,51,27
11135,17,29
11136,2,34
11137,82,34
11138,74,33
11139,58,38
11140,76,37
11141,63,32
11142,42,26
11143,12,34
11144,65,36
11145,60,32
11146,19,35
11147,29,34
11148,54,43
11149,71,23
11150,7,36
11151,68,36
11152,12,32
11153,48,32
11154,30,42
11155,20,18
11156,58,25
11157,57,30
11158,75,33
11159,45,24
11160,25,31
11161,16,25
11162,33,34
11163,83,26
11164,69,31
11165,46,30
11166,32,27
11167,24,30
11168,53,45
11169,11,53
11170,5,29
11171,82,26
11172,62,31
11173,74,36
11174,59,44
11175,36,34
11176,26,30
11177,77,39
11178,73,53
11179,79,34
11180,23,50
11181,50,39
11182,35,31
11183,22,36
11184,81,37
11185,18,41
11186,78,32
11187,2,34
11188,39,35
11189,37,33
11190,41,36
11191,10,57
11192,80,34
11193,3,33
11194,6,25
11195,8,21
11196,67,30
11197,61,19
11198,55,38
11199,47,34
11200,76,39
11201,72,22
11202,15,41
11203,21,43
11204,27,30
11205,49,40
11206,51,22
11207,44,41
11208,1,38
11209,65,31
11210,64,33
11211,34,29
11212,31,32
11213,40,37
11214,28,33
11215,9,39
11216,13,38
11217,17,20
11218,14,43
11219,4,28
11220,38,32
11221,70,27
11222,66,37
11223,56,37
11224,63,32
11225,43,41
11226,42,34
11227,52,30
11228,15,59
11229,52,42
11230,39,40
11231,73,29
11232,41,35
11233,16,29
11234,65,42
11235,49,44
11236,43,50
11237,70,38
11238,81,48
11239,6,31
11240,67,35
11241,78,34
11242,44,58
11243,50,48
11244,35,46
11245,68,43
11246,33,41
11247,18,55
11248,80,33
11249,24,52
11250,40,51
11251,23,62
11252,31,38
11253,4,33
11254,10,53
11255,45,33
11256,12,40
11257,64,35
11258,25,31
11259,32,29
11260,53,53
11261,26,27
11262,71,42
11263,54,42
11264,60,34
11265,7,40
11266,42,28
11267,62,33
11268,20,24
11269,14,52
11270,9,51
11271,79,35
11272,29,32
11273,30,30
11274,28,29
11275,77,27
11276,34,31
11277,83,28
11278,59,43
11279,37,38
11280,21,38
11281,61,24
11282,11,51
11283,72,23
11284,36,43
11285,76,36
11286,1,42
11287,38,34
11288,5,33
11289,75,40
11290,47,43
11291,57,34
11292,63,34
11293,8,42
11294,58,34
11295,74,35
11296,19,43
11297,55,43
11298,22,33
11299,13,45
11300,48,31
11301,3,37
11302,17,9
11303,69,31
11304,51,25
11305,27,42
11306,2,34
11307,66,40
11308,56,49
11309,46,31
11310,82,24
11311,49,17
11312,7,28
11313,77,21
11314,1,31
11315,50,35
11316,52,33
11317,51,22
11318,41,26
11319,19,27
11320,71,18
11321,31,48
11322,11,27
11323,5,33
11324,47,29
11325,38,29
11326,69,29
11327,13,42
11328,32,25
11329,46,37
11330,44,49
11331,78,35
11332,6,32
11333,59,42
11334,58,26
11335,65,34
11336,75,28
11337,26,25
11338,9,31
11339,28,23
11340,55,39
11341,57,32
11342,36,31
11343,42,20
11344,39,25
11345,20,18
11346,76,45
11347,54,37
11348,12,30
11349,56,36
11350,27,22
11351,43,39
11352,48,23
11353,15,45
11354,33,34
11355,8,37
11356,18,55
11357,24,39
11358,23,43
11359,74,27
11360,4,29
11361,40,26
11362,10,46
11363,80,23
11364,62,30
11365,81,33
11366,22,26
11367,61,32
11368,83,25
11369,63,29
11370,64,38
11371,37,36
11372,30,30
11373,79,30
11374,53,47
11375,70,25
11376,68,29
11377,21,34
11378,2,33
11379,66,28
11380,72,26
11381,29,30
11382,3,33
11383,35,27
11384,17,19
11385,34,28
11386,25,34
11387,16,24
11388,14,35
11389,60,25
11390,73,47
11391,67,26
11392,45,50
11393,82,29
11394,5,57
11395,40,55
11396,77,61
11397,60,74
11398,82,66
11399,55,62
11400,69,70
11401,3,51
11402,32,52
11403,53,57
11404,57,59
11405,44,64
11406,17,47
11407,2,43
11408,29,41
11409,27,45
11410,80,66
11411,9,76
11412,51,57
11413,78,50
11414,62,51
11415,31,59
11416,26,47
11417,73,85
11418,45,109
11419,28,55
11420,67,48
11421,36,63
11422,48,45
11423,22,49
11424,34,61
11425,1,63
11426,76,73
11427,7,69
11428,58,58
11429,56,69
11430,13,56
11431,4,44
11432,33,48
11433,70,56
11434,8,62
11435,72,59
11436,10,69
11437,47,55
11438,15,65
11439,30,41
11440,21,53
11441,65,59
11442,46,57
11443,20,51
11444,42,52
11445,24,53
11446,43,76
11447,12,60
11448,64,55
11449,83,67
11450,63,48
11451,49,61
11452,18,65
11453,41,41
11454,68,36
11455,66,39
11456,35,38
11457,6,39
11458,14,64
11459,23,62
11460,74,34
11461,19,48
11462,75,46
11463,39,39
11464,79,47
11465,50,39
11466,16,33
11467,38,48
11468,71,53
11469,37,47
11470,59,53
11471,52,47
11472,61,50
11473,11,66
11474,54,60
11475,25,50
11476,8,48
11477,76,64
11478,67,45
11479,61,55
11480,80,52
11481,13,57
11482,34,34
11483,22,40
11484,20,51
11485,16,37
11486,38,47
11487,29,46
11488,48,36
11489,25,44
11490,64,42
11491,66,40
11492,10,60
11493,70,46
11494,82,48
11495,15,58
11496,77,38
11497,65,35
11498,52,43
11499,4,40
11500,33,46
11501,72,47
11502,83,51
11503,45,53
11504,49,52
11505,62,65
11506,42,65
11507,41,58
11508,69,75
11509,43,79
11510,5,63
11511,17,43
11512,12,43
11513,79,51
11514,7,49
11515,63,39
11516,39,47
11517,75,44
11518,78,40
11519,1,43
11520,59,49
11521,23,48
11522,47,44
11523,58,47
11524,32,30
11525,27,31
11526,74,36
11527,24,33
11528,30,37
11529,81,45
11530,2,37
11531,53,47
11532,46,43
11533,28,32
11534,54,40
11535,44,84
11536,26,45
11537,3,42
11538,71,50
11539,50,57
11540,6,46
11541,35,48
11542,19,58
11543,37,47
11544,57,63
11545,60,44
11546,21,56
11547,51,28
11548,18,61
11549,73,54
11550,56,38
11551,14,54
11552,11,58
11553,36,57
11554,9,49
11555,31,39
11556,55,37
11557,68,35
11558,40,41
11559,64,38
11560,6,80
11561,12,36
11562,56,46
11563,42,41
11564,5,39
11565,34,34
11566,36,40
11567,2,38
11568,43,52
11569,18,53
11570,81,54
11571,24,42
11572,22,44
11573,73,61
11574,37,45
11575,49,52
11576,41,50
11577,10,55
11578,82,40
11579,16,42
11580,38,40
11581,33,47
11582,35,33
11583,57,37
11584,83,40
11585,11,56
11586,31,40
11587,67,39
11588,13,52
11589,21,43
11590,80,50
11591,7,43
11592,1,40
11593,45,40
11594,71,47
11595,61,43
11596,3,30
11597,79,48
11598,62,42
11599,68,35
11600,76,43
11601,30,30
11602,53,51
11603,69,42
11604,65,33
11605,75,35
11606,51,33
11607,63,34
11608,20,46
11609,46,47
11610,15,60
11611,8,58
11612,50,64
11613,77,37
11614,28,39
11615,59,36
11616,47,44
11617,54,36
11618,17,34
11619,23,42
11620,44,53
11621,78,38
11622,66,35
11623,26,40
11624,27,38
11625,25,41
11626,32,40
11627,40,44
11628,55,43
11629,58,38
11630,4,35
11631,19,43
11632,70,42
11633,39,41
11634,60,29
11635,14,53
11636,72,28
11637,9,38
11638,74,39
11639,29,30
11640,48,32
11641,6,39
11642,17,25
11643,64,46
11644,44,44
11645,31,32
11646,8,29
11647,69,55
11648,4,34
11649,78,35
11650,36,39
11651,37,53
11652,16,31
11653,2,33
11654,26,27
11655,28,27
11656,33,26
11657,58,26
11658,22,32
11659,19,38
11660,54,30
11661,12,35
11662,80,26
11663,15,47
11664,55,34
11665,67,57
11666,76,48
11667,56,44
11668,82,32
11669,71,33
11670,30,32
11671,35,58
11672,32,41
11673,20,33
11674,21,46
11675,75,51
11676,50,56
11677,24,29
11678,47,26
11679,40,41
11680,13,45
11681,70,28
11682,60,29
11683,73,36
11684,53,57
11685,42,41
11686,83,35
11687,38,49
11688,43,43
11689,49,43
11690,63,31
11691,62,41
11692,3,34
11693,79,47
11694,34,35
11695,52,42
11696,66,27
11697,14,50
11698,5,29
11699,29,27
11700,81,20
11701,59,14
11702,72,20
11703,45,30
11704,10,53
11705,9,50
11706,77,37
11707,41,38
11708,74,29
11709,61,49
11710,51,28
11711,7,38
11712,11,76
11713,18,47
11714,25,25
11715,39,37
11716,48,30
11717,1,31
11718,23,38
11719,27,31
11720,65,42
11721,68,33
11722,57,49
11723,46,43
11724,54,40
11725,16,35
11726,59,30
11727,76,41
11728,49,42
11729,6,37
11730,80,33
11731,27,34
11732,57,35
11733,46,45
11734,1,35
11735,64,46
11736,21,37
11737,79,35
11738,40,37
11739,12,43
11740,52,46
11741,70,33
11742,35,32
11743,69,40
11744,7,46
11745,75,43
11746,32,37
11747,55,42
11748,23,68
11749,73,54
11750,31,35
11751,14,49
11752,38,36
11753,9,54
11754,65,39
11755,18,43
11756,72,19
11757,42,37
11758,77,30
11759,62,36
11760,2,31
11761,82,25
11762,81,25
11763,11,60
11764,30,33
11765,22,40
11766,51,34
11767,36,46
11768,50,44
11769,28,36
11770,83,51
11771,24,35
11772,29,24
11773,78,24
11774,19,39
11775,34,27
11776,44,40
11777,5,31
11778,47,33
11779,66,33
11780,56,35
11781,13,39
11782,39,53
11783,67,33
11784,68,36
11785,15,52
11786,63,38
11787,8,31
11788,48,46
11789,10,60
11790,45,43
11791,41,46
11792,43,53
11793,26,38
11794,53,49
11795,33,28
11796,61,39
11797,58,24
11798,60,22
11799,3,33
11800,25,26
11801,4,31
11802,17,10
11803,71,29
11804,74,36
11805,37,37
11806,20,30
11807,61,35
11808,33,40
11809,11,56
11810,43,45
11811,16,30
11812,64,32
11813,41,38
11814,62,45
11815,10,47
11816,12,42
11817,31,33
11818,69,39
11819,27,22
11820,44,42
11821,68,30
11822,17,18
11823,75,37
11824,47,34
11825,39,45
11826,19,14
11827,3,20
11828,71,32
11829,24,34
11830,51,34
11831,57,19
11832,65,33
11833,8,28
11834,36,46
11835,78,27
11836,83,30
11837,53,45
11838,73,22
11839,42,42
11840,28,36
11841,25,36
11842,66,29
11843,77,27
11844,48,26
11845,81,40
11846,1,18
11847,58,22
11848,74,20
11849,18,23
11850,45,28
11851,70,29
11852,34,30
11853,76,42
11854,22,37
11855,72,19
11856,29,30
11857,54,43
11858,46,35
11859,9,31
11860,30,37
11861,37,40
11862,26,29
11863,15,100
11864,40,39
11865,38,42
11866,56,33
11867,23,40
11868,2,27
11869,79,36
11870,4,28
11871,82,28
11872,6,34
11873,35,43
11874,7,42
11875,20,28
11876,49,46
11877,21,76
11878,63,27
11879,67,35
11880,80,20
11881,14,32
11882,50,30
11883,13,42
11884,59,17
11885,60,16
11886,52,36
11887,32,23
11888,5,31
11889,55,35
11890,10,48
11891,69,35
11892,33,26
11893,73,42
11894,54,38
11895,40,41
11896,31,31
11897,20,35
11898,66,31
11899,52,31
11900,61,39
11901,11,44
11902,45,37
11903,58,28
11904,26,30
11905,43,37
11906,80,30
11907,6,36
11908,32,32
11909,28,32
11910,48,36
11911,34,28
11912,82,26
11913,16,32
11914,35,27
11915,56,37
11916,62,42
11917,22,34
11918,38,33
11919,64,33
11920,67,37
11921,72,30
11922,47,43
11923,57,41
11924,4,33
11925,39,37
11926,75,48
11927,70,28
11928,14,47
11929,8,26
11930,27,33
11931,49,41
11932,65,35
11933,81,40
11934,30,30
11935,83,39
11936,1,41
11937,74,34
11938,41,43
11939,55,34
11940,76,38
11941,53,41
11942,19,40
11943,9,32
11944,50,39
11945,25,25
11946,12,37
11947,51,27
11948,36,31
11949,23,37
11950,44,38
11951,21,30
11952,71,28
11953,78,35
11954,5,37
11955,79,42
11956,3,30
11957,46,32
11958,77,36
11959,37,40
11960,42,33
11961,2,22
11962,18,56
11963,17,31
11964,24,33
11965,15,48
11966,13,40
11967,7,35
11968,63,31
11969,59,43
11970,60,31
11971,68,34
11972,29,33
11973,43,44
11974,8,31
11975,22,37
11976,62,49
11977,29,33
11978,74,40
11979,2,37
11980,26,31
11981,68,34
11982,4,39
11983,11,57
11984,71,48
11985,50,44
11986,56,39
11987,64,38
11988,32,29
11989,73,46
11990,36,37
11991,47,34
11992,58,30
11993,10,52
11994,79,43
11995,34,31
11996,70,28
11997,75,32
11998,63,32
11999,48,39
12000,25,30
12001,61,44
12002,80,37
12003,45,36
12004,51,31
12005,13,43
12006,16,36
12007,46,42
12008,57,45
12009,9,44
12010,19,46
12011,24,36
12012,66,36
12013,49,44
12014,6,36
12015,54,40
12016,41,46
12017,21,38
12018,72,32
12019,37,41
12020,42,40
12021,65,32
12022,44,43
12023,59,48
12024,30,26
12025,1,38
12026,3,35
12027,69,42
12028,39,41
12029,5,35
12030,27,33
12031,12,44
12032,33,32
12033,82,26
12034,18,51
12035,7,33
12036,38,42
12037,60,34
12038,17,27
12039,23,47
12040,67,44
12041,83,48
12042,76,51
12043,40,43
12044,31,33
12045,35,31
12046,55,44
12047,14,57
12048,20,40
12049,81,44
12050,53,41
12051,28,28
12052,78,34
12053,77,34
12054,15,46
12055,52,51
12056,80,30
12057,32,29
12058,37,47
12059,16,31
12060,73,63
12061,27,32
12062,45,35
12063,21,44
12064,77,32
12065,6,49
12066,29,35
12067,50,47
12068,7,37
12069,59,45
12070,78,35
12071,42,41
12072,83,49
12073,75,48
12074,26,34
12075,79,39
12076,54,40
12077,68,37
12078,66,37
12079,30,25
12080,17,21
12081,64,30
12082,46,34
12083,36,38
12084,61,41
12085,44,50
12086,81,52
12087,25,30
12088,48,38
12089,9,44
12090,35,42
12091,19,41
12092,41,44
12093,22,42
12094,10,56
12095,57,42
12096,38,44
12097,33,35
12098,53,61
12099,4,31
12100,51,29
12101,67,28
12102,47,36
12103,55,37
12104,24,36
12105,70,30
12106,34,30
12107,39,34
12108,28,29
12109,15,55
12110,72,28
12111,13,52
12112,1,38
12113,3,36
12114,20,27
12115,65,30
12116,49,42
12117,2,33
12118,71,43
12119,11,47
12120,74,33
12121,5,36
12122,58,43
12123,8,47
12124,23,47
12125,82,38
12126,69,51
12127,40,45
12128,63,30
12129,62,44
12130,14,64
12131,18,48
12132,12,43
12133,43,52
12134,60,36
12135,31,35
12136,76,38
12137,52,43
12138,56,45
12139,53,59
12140,38,34
12141,13,40
12142,43,41
12143,71,49
12144,68,56
12145,35,41
12146,52,38
12147,9,55
12148,46,34
12149,3,31
12150,63,39
12151,28,37
12152,69,23
12153,16,35
12154,27,33
12155,45,38
12156,15,50
12157,33,42
12158,56,39
12159,72,30
12160,59,31
12161,19,40
12162,42,43
12163,23,61
12164,25,41
12165,78,34
12166,10,62
12167,61,44
12168,32,38
12169,48,37
12170,31,40
12171,80,33
12172,60,55
12173,21,48
12174,65,36
12175,77,32
12176,51,27
12177,49,37
12178,70,32
12179,39,36
12180,76,35
12181,1,31
12182,40,41
12183,37,63
12184,50,36
12185,66,36
12186,73,33
12187,75,53
12188,79,51
12189,81,52
12190,11,49
12191,20,32
12192,12,41
12193,22,40
12194,36,38
12195,5,35
12196,4,38
12197,57,52
12198,7,58
12199,18,37
12200,14,49
12201,41,41
12202,64,36
12203,26,39
12204,47,41
12205,58,33
12206,29,36
12207,74,46
12208,54,42
12209,34,42
12210,30,31
12211,6,33
12212,82,42
12213,67,37
12214,8,37
12215,83,51
12216,55,41
12217,44,40
12218,24,39
12219,2,31
12220,62,50
12221,17,30
12222,43,39
12223,23,39
12224,71,41
12225,60,30
12226,11,43
12227,30,24
12228,44,35
12229,28,27
12230,27,30
12231,3,30
12232,29,26
12233,17,19
12234,81,39
12235,41,38
12236,59,46
12237,1,28
12238,50,33
12239,67,31
12240,35,28
12241,51,24
12242,37,26
12243,64,36
12244,58,23
12245,76,37
12246,16,26
12247,34,24
12248,6,31
12249,52,38
12250,40,45
12251,72,27
12252,15,47
12253,22,29
12254,70,28
12255,68,34
12256,2,29
12257,32,32
12258,42,43
12259,57,26
12260,5,28
12261,83,36
12262,75,42
12263,9,47
12264,7,36
12265,33,32
12266,62,38
12267,61,32
12268,20,26
12269,46,29
12270,48,28
12271,13,36
12272,4,25
12273,18,52
12274,66,35
12275,82,36
12276,80,32
12277,54,34
12278,38,39
12279,25,30
12280,74,32
12281,79,36
12282,12,43
12283,69,44
12284,8,35
12285,31,37
12286,78,32
12287,21,32
12288,26,30
12289,45,28
12290,19,39
12291,56,36
12292,49,41
12293,47,36
12294,10,43
12295,14,42
12296,24,28
12297,53,40
12298,36,35
12299,55,31
12300,39,38
12301,63,29
12302,73,58
12303,65,33
12304,77,27
12305,61,34
12306,52,37
12307,34,33
12308,71,25
12309,12,36
12310,40,43
12311,20,23
12312,51,29
12313,18,49
12314,55,31
12315,74,37
12316,31,37
12317,75,33
12318,68,29
12319,77,34
12320,7,27
12321,78,30
12322,14,38
12323,24,31
12324,13,45
12325,69,26
12326,23,38
12327,41,45
12328,21,46
12329,43,39
12330,29,27
12331,57,25
12332,4,30
12333,3,27
12334,62,39
12335,66,29
12336,10,46
12337,48,34
12338,37,29
12339,76,57
12340,38,32
12341,63,27
12342,50,37
12343,49,40
12344,44,33
12345,56,34
12346,70,27
12347,17,8
12348,30,32
12349,73,21
12350,58,26
12351,46,32
12352,16,32
12353,11,44
12354,80,34
12355,59,30
12356,47,39
12357,64,35
12358,8,29
12359,79,21
12360,39,39
12361,82,45
12362,25,41
12363,53,84
12364,6,40
12365,81,27
12366,54,31
12367,1,27
12368,67,32
12369,19,30
12370,83,24
12371,65,37
12372,36,27
12373,5,27
12374,2,29
12375,26,26
12376,42,39
12377,72,26
12378,35,30
12379,27,24
12380,9,32
12381,45,23
12382,32,21
12383,28,22
12384,60,27
12385,22,28
12386,15,43
12387,33,33
12388,20,24
12389,67,36
12390,65,85
12391,34,46
12392,50,52
12393,68,44
12394,49,56
12395,41,30
12396,26,30
12397,57,47
12398,5,47
12399,38,46
12400,31,26
12401,28,30
12402,13,42
12403,56,47
12404,53,53
12405,77,45
12406,66,35
12407,81,44
12408,21,31
12409,79,39
12410,17,12
12411,58,29
12412,2,38
12413,32,23
12414,14,48
12415,61,37
12416,23,119
12417,63,30
12418,16,26
12419,35,40
12420,47,26
12421,18,43
12422,37,40
12423,29,29
12424,43,54
12425,82,26
12426,72,26
12427,60,41
12428,48,43
12429,19,33
12430,55,47
12431,33,35
12432,12,47
12433,44,61
12434,76,37
12435,25,25
12436,78,44
12437,10,51
12438,51,21
12439,27,39
12440,71,41
12441,70,28
12442,59,41
12443,42,30
12444,64,48
12445,52,18
12446,30,29
12447,36,33
12448,40,34
12449,15,61
12450,11,73
12451,9,60
12452,62,43
12453,7,30
12454,46,41
12455,1,49
12456,24,44
12457,83,34
12458,39,48
12459,45,33
12460,75,44
12461,54,39
12462,80,22
12463,4,57
12464,74,56
12465,73,58
12466,3,55
12467,22,42
12468,8,62
12469,6,55
12470,69,55
12471,73,45
12472,4,41
12473,82,20
12474,19,35
12475,60,33
12476,76,30
12477,26,26
12478,57,33
12479,10,47
12480,9,46
12481,28,28
12482,17,12
12483,7,26
12484,53,27
12485,69,37
12486,33,31
12487,83,32
12488,55,40
12489,29,31
12490,11,47
12491,65,29
12492,25,26
12493,21,33
12494,80,25
12495,24,36
12496,56,44
12497,20,39
12498,38,37
12499,45,35
12500,59,42
12501,32,28
12502,64,41
12503,40,46
12504,67,38
12505,74,38
12506,62,35
12507,35,23
12508,52,17
12509,36,31
12510,27,24
12511,31,23
12512,44,46
12513,22,30
12514,43,48
12515,51,15
12516,37,31
12517,71,41
12518,72,22
12519,70,25
12520,77,37
12521,54,39
12522,30,21
12523,48,36
12524,58,23
12525,41,28
12526,15,65
12527,61,31
12528,8,44
12529,68,45
12530,23,47
12531,78,190
12532,39,36
12533,46,38
12534,49,45
12535,50,37
12536,47,27
12537,6,60
12538,66,36
12539,5,38
12540,81,35
12541,12,46
12542,1,42
12543,34,34
12544,16,25
12545,2,41
12546,13,37
12547,18,41
12548,75,42
12549,3,44
12550,14,55
12551,42,31
12552,63,30
12553,79,37
12554,11,52
12555,55,50
12556,51,25
12557,44,86
12558,34,40
12559,70,40
12560,42,37
12561,50,47
12562,20,35
12563,4,44
12564,49,49
12565,78,44
12566,66,32
12567,41,30
12568,17,23
12569,46,36
12570,19,37
12571,31,32
12572,9,38
12573,63,31
12574,74,38
12575,10,56
12576,59,45
12577,8,44
12578,3,55
12579,6,54
12580,37,43
12581,67,38
12582,65,35
12583,38,33
12584,21,54
12585,18,46
12586,52,17
12587,16,21
12588,82,24
12589,24,29
12590,81,33
12591,5,42
12592,47,21
12593,72,26
12594,27,30
12595,64,40
12596,36,27
12597,71,45
12598,2,46
12599,14,67
12600,28,32
12601,68,44
12602,45,23
12603,22,33
12604,43,53
12605,61,31
12606,69,45
12607,7,29
12608,76,32
12609,15,55
12610,33,30
12611,29,28
12612,30,23
12613,83,23
12614,56,39
12615,12,39
12616,48,41
12617,23,44
12618,39,33
12619,40,42
12620,1,36
12621,35,33
12622,73,49
12623,80,35
12624,53,34
12625,62,30
12626,25,26
12627,32,24
12628,58,29
12629,75,43
12630,77,43
12631,26,30
12632,57,38
12633,79,36
12634,54,40
12635,60,24
12636,13,52
12637,78,34
12638,68,21
12639,33,29
12640,62,22
12641,27,25
12642,61,18
12643,47,10
12644,77,33
12645,19,25
12646,4,33
12647,9,36
12648,46,41
12649,79,22
12650,64,26
12651,80,21
12652,36,21
12653,39,30
12654,37,23
12655,59,32
12656,3,34
12657,13,31
12658,11,36
12659,38,27
12660,5,49
12661,40,36
12662,17,12
12663,42,25
12664,20,21
12665,25,20
12666,81,26
12667,43,37
12668,82,20
12669,53,64
12670,48,33
12671,52,18
12672,30,18
12673,45,24
12674,21,24
12675,35,24
12676,14,39
12677,63,17
12678,57,22
12679,76,69
12680,54,32
12681,23,34
12682,44,40
12683,15,46
12684,58,24
12685,24,23
12686,71,34
12687,31,28
12688,41,30
12689,65,40
12690,75,38
12691,32,29
12692,6,55
12693,51,20
12694,74,35
12695,69,37
12696,29,20
12697,28,23
12698,1,31
12699,50,31
12700,56,38
12701,66,27
12702,18,34
12703,8,34
12704,73,45
12705,49,31
12706,72,14
12707,67,26
12708,12,25
12709,60,18
12710,22,22
12711,2,32
12712,34,29
12713,83,17
12714,7,19
12715,70,23
12716,26,16
12717,16,18
12718,55,32
12719,10,43
12720,31,26
12721,37,26
12722,18,38
12723,83,27
12724,54,38
12725,46,36
12726,65,32
12727,59,41
12728,67,34
12729,44,47
12730,74,33
12731,50,43
12732,36,30
12733,81,34
12734,33,27
12735,48,31
12736,16,26
12737,57,29
12738,63,26
12739,1,39
12740,45,29
12741,55,41
12742,52,21
12743,61,28
12744,20,39
12745,42,31
12746,25,29
12747,19,43
12748,69,34
12749,79,38
12750,23,44
12751,13,37
12752,27,35
12753,68,55
12754,72,43
12755,7,73
12756,60,31
12757,9,43
12758,30,29
12759,35,30
12760,73,47
12761,5,41
12762,71,46
12763,80,40
12764,2,40
12765,70,36
12766,76,34
12767,14,49
12768,75,33
12769,58,33
12770,8,38
12771,43,43
12772,34,31
12773,51,19
12774,28,25
12775,41,28
12776,32,25
12777,3,39
12778,62,27
12779,26,33
12780,78,42
12781,39,35
12782,56,46
12783,4,40
12784,11,47
12785,40,36
12786,21,33
12787,38,41
12788,53,39
12789,15,55
12790,66,34
12791,22,26
12792,77,41
12793,82,35
12794,17,33
12795,10,49
12796,6,42
12797,29,28
12798,24,34
12799,12,38
12800,47,27
12801,64,42
12802,49,42
12803,1,28
12804,20,28
12805,14,39
12806,27,19
12807,76,25
12808,55,36
12809,58,23
12810,24,26
12811,21,31
12812,79,30
12813,68,37
12814,71,33
12815,46,30
12816,17,26
12817,9,32
12818,12,34
12819,22,29
12820,26,20
12821,42,23
12822,13,31
12823,74,26
12824,45,26
12825,52,20
12826,77,30
12827,56,31
12828,8,31
12829,48,27
12830,83,24
12831,19,30
12832,37,22
12833,65,32
12834,3,35
12835,25,22
12836,81,31
12837,30,20
12838,29,23
12839,50,29
12840,11,35
12841,39,29
12842,10,38
12843,62,23
12844,80,31
12845,38,30
12846,66,24
12847,18,29
12848,5,33
12849,60,17
12850,78,31
12851,40,21
12852,53,25
12853,61,26
12854,72,35
12855,31,20
12856,64,26
12857,67,25
12858,33,24
12859,69,29
12860,35,25
12861,44,37
12862,2,25
12863,51,11
12864,4,30
12865,15,37
12866,75,28
12867,23,36
12868,16,20
12869,41,24
12870,32,19
12871,49,27
12872,73,41
12873,47,28
12874,6,39
12875,28,19
12876,7,24
12877,82,27
12878,59,31
12879,63,20
12880,70,32
12881,57,28
12882,54,33
12883,34,21
12884,36,36
12885,43,41
12886,69,25
12887,38,59
12888,35,30
12889,60,28
12890,24,30
12891,59,24
12892,42,26
12893,41,33
12894,47,33
12895,3,33
12896,48,33
12897,53,36
12898,79,28
12899,34,32
12900,7,30
12901,17,22
12902,19,39
12903,10,53
12904,15,33
12905,63,27
12906,23,35
12907,1,29
12908,32,26
12909,45,32
12910,2,29
12911,22,34
12912,76,33
12913,78,27
12914,71,33
12915,26,30
12916,66,41
12917,11,48
12918,16,31
12919,25,28
12920,14,34
12921,27,33
12922,61,31
12923,77,26
12924,5,31
12925,31,27
12926,68,32
12927,62,30
12928,74,33
12929,6,32
12930,37,31
12931,18,44
12932,73,49
12933,56,44
12934,64,28
12935,13,26
12936,9,35
12937,70,30
12938,20,17
12939,82,16
12940,58,18
12941,49,32
12942,29,33
12943,40,40
12944,72,16
12945,39,36
12946,4,33
12947,75,32
12948,65,32
12949,28,36
12950,21,35
12951,83,31
12952,44,134
12953,80,20
12954,33,34
12955,55,34
12956,81,31
12957,57,28
12958,51,30
12959,46,32
12960,50,31
12961,12,33
12962,30,31
12963,8,35
12964,52,39
12965,36,31
12966,67,33
12967,43,36
12968,54,37
12969,66,27
12970,41,36
12971,14,32
12972,55,37
12973,58,21
12974,75,37
12975,25,31
12976,82,35
12977,56,40
12978,34,33
12979,54,37
12980,7,33
12981,12,33
12982,45,26
12983,18,35
12984,1,33
12985,20,27
12986,44,40
12987,24,30
12988,13,34
12989,9,32
12990,40,37
12991,69,25
12992,62,27
12993,77,24
12994,37,33
12995,2,39
12996,11,58
12997,80,24
12998,73,52
12999,30,29
13000,76,30
13001,83,27
13002,15,40
13003,27,31
13004,16,34
13005,79,30
13006,52,38
13007,51,34
13008,42,32
13009,8,33
13010,32,29
13011,81,29
13012,48,33
13013,64,37
13014,22,32
13015,65,34
13016,63,30
13017,10,41
13018,53,32
13019,28,25
13020,70,27
13021,71,32
13022,26,36
13023,31,37
13024,4,36
13025,57,37
13026,60,33
13027,61,32
13028,78,28
13029,47,35
13030,72,30
13031,50,37
13032,6,36
13033,46,39
13034,21,35
13035,23,41
13036,38,49
13037,74,34
13038,17,22
13039,36,33
13040,68,33
13041,5,31
13042,3,42
13043,35,33
13044,59,43
13045,29,32
13046,39,45
13047,49,40
13048,43,45
13049,67,33
13050,19,44
13051,33,34
13052,54,39
13053,71,39
13054,77,34
13055,19,46
13056,58,22
13057,81,46
13058,5,37
13059,70,37
13060,83,33
13061,18,53
13062,29,38
13063,80,39
13064,23,32
13065,17,11
13066,51,37
13067,4,32
13068,47,46
13069,52,40
13070,15,40
13071,68,34
13072,22,42
13073,49,45
13074,40,44
13075,10,56
13076,34,44
13077,6,34
13078,12,39
13079,46,34
13080,30,30
13081,67,32
13082,43,38
13083,76,32
13084,3,42
13085,73,60
13086,27,34
13087,69,44
13088,31,33
13089,13,34
13090,41,33
13091,21,38
13092,74,38
13093,48,36
13094,72,37
13095,60,19
13096,45,29
13097,28,30
13098,7,32
13099,25,47
13100,42,32
13101,33,40
13102,36,43
13103,8,35
13104,53,38
13105,64,55
13106,65,37
13107,14,39
13108,61,39
13109,20,42
13110,79,32
13111,75,70
13112,9,40
13113,24,39
13114,50,35
13115,55,43
13116,44,68
